"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIEHO40","Males at age 40","EVIDUREV","Years","FIN","Finland","2013","2013",39.4,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","FIN","Finland","2014","2014",39.7,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","FIN","Finland","2015","2015",39.9,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","FIN","Finland","2016","2016",39.9,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","FIN","Finland","2017","2017",40.2,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FIN","Finland","2000","2000",19.2,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FIN","Finland","2001","2001",19.5,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FIN","Finland","2002","2002",19.6,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FIN","Finland","2003","2003",19.9,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FIN","Finland","2004","2004",20.3,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FIN","Finland","2005","2005",20.5,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FIN","Finland","2006","2006",20.6,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FIN","Finland","2007","2007",20.8,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FIN","Finland","2008","2008",21.2,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FIN","Finland","2009","2009",21.1,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FIN","Finland","2010","2010",21.2,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FIN","Finland","2011","2011",21.5,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FIN","Finland","2012","2012",21.6,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FIN","Finland","2013","2013",21.9,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FIN","Finland","2014","2014",22,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FIN","Finland","2015","2015",22.2,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FIN","Finland","2016","2016",22.1,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FIN","Finland","2017","2017",22.3,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","FIN","Finland","2000","2000",15.5,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","FIN","Finland","2001","2001",15.7,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","FIN","Finland","2002","2002",15.8,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","FIN","Finland","2003","2003",16.2,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","FIN","Finland","2004","2004",16.5,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","FIN","Finland","2005","2005",16.8,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","FIN","Finland","2006","2006",16.9,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","FIN","Finland","2007","2007",17,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","FIN","Finland","2008","2008",17.5,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","FIN","Finland","2009","2009",17.3,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","FIN","Finland","2010","2010",17.5,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","FIN","Finland","2011","2011",17.7,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","FIN","Finland","2012","2012",17.8,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","FIN","Finland","2013","2013",18,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","FIN","Finland","2014","2014",18.2,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","FIN","Finland","2015","2015",18.3,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","FIN","Finland","2016","2016",18.2,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","FIN","Finland","2017","2017",18.4,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","FIN","Finland","2000","2000",6.2,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","FIN","Finland","2001","2001",6.2,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","FIN","Finland","2002","2002",6.2,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","FIN","Finland","2003","2003",6,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","FIN","Finland","2004","2004",6.3,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","FIN","Finland","2005","2005",6.3,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","FIN","Finland","2006","2006",6.2,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","FIN","Finland","2007","2007",6.5,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","FIN","Finland","2008","2008",6.6,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","FIN","Finland","2009","2009",6.8,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","FIN","Finland","2010","2010",6.7,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","FIN","Finland","2011","2011",7.1,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","FIN","Finland","2012","2012",7.3,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","FIN","Finland","2013","2013",7.5,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","FIN","Finland","2014","2014",7.3,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","FIN","Finland","2015","2015",7.8,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","FIN","Finland","2016","2016",7.7,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","FIN","Finland","2017","2017",7.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2000","2000",77.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2001","2001",78.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2002","2002",78.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2003","2003",78.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2004","2004",79,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2005","2005",79.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2006","2006",79.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2007","2007",79.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2008","2008",79.9,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2009","2009",80.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2010","2010",80.2,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2011","2011",80.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2012","2012",80.7,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2013","2013",81.1,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2014","2014",81.3,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2015","2015",81.6,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2016","2016",81.5,,
"EVIETOTA","Total population at birth","EVIDUREV","Years","FIN","Finland","2017","2017",81.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","FRA","France","2000","2000",83,,
"EVIEFE00","Females at birth","EVIDUREV","Years","FRA","France","2001","2001",83,,
"EVIEFE00","Females at birth","EVIDUREV","Years","FRA","France","2002","2002",83,,
"EVIEFE00","Females at birth","EVIDUREV","Years","FRA","France","2003","2003",82.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","FRA","France","2004","2004",83.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","FRA","France","2005","2005",83.9,,
"EVIEFE00","Females at birth","EVIDUREV","Years","FRA","France","2006","2006",84.5,,
"EVIEFE00","Females at birth","EVIDUREV","Years","FRA","France","2007","2007",84.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","FRA","France","2008","2008",84.8,,
"EVIEFE00","Females at birth","EVIDUREV","Years","FRA","France","2009","2009",85,,
"EVIEFE00","Females at birth","EVIDUREV","Years","FRA","France","2010","2010",85.3,,
"EVIEFE00","Females at birth","EVIDUREV","Years","FRA","France","2011","2011",85.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","FRA","France","2012","2012",85.4,,
"EVIEFE00","Females at birth","EVIDUREV","Years","FRA","France","2013","2013",85.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","FRA","France","2014","2014",86.1,,
"EVIEFE00","Females at birth","EVIDUREV","Years","FRA","France","2015","2015",85.6,,
"EVIEFE00","Females at birth","EVIDUREV","Years","FRA","France","2016","2016",85.7,,
"EVIEFE00","Females at birth","EVIDUREV","Years","FRA","France","2017","2017",85.6,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","FRA","France","2000","2000",44.1,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","FRA","France","2001","2001",44.2,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","FRA","France","2002","2002",44.1,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","FRA","France","2003","2003",43.8,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","FRA","France","2004","2004",44.8,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","FRA","France","2005","2005",44.8,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","FRA","France","2006","2006",45.4,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","FRA","France","2007","2007",45.7,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","FRA","France","2008","2008",45.7,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","FRA","France","2009","2009",45.9,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","FRA","France","2010","2010",46.2,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","FRA","France","2011","2011",46.6,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","FRA","France","2012","2012",46.2,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","FRA","France","2013","2013",46.5,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","FRA","France","2014","2014",46.9,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","FRA","France","2015","2015",46.4,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","FRA","France","2016","2016",46.6,,
"EVIEFE40","Females at age 40","EVIDUREV","Years","FRA","France","2017","2017",46.5,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","FRA","France","2000","2000",25.8,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","FRA","France","2001","2001",25.8,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","FRA","France","2002","2002",25.7,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","FRA","France","2003","2003",25.4,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","FRA","France","2004","2004",26.5,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","FRA","France","2005","2005",26.4,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","FRA","France","2006","2006",27.1,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","FRA","France","2007","2007",27.3,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","FRA","France","2008","2008",27.4,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","FRA","France","2009","2009",27.5,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","FRA","France","2010","2010",27.8,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","FRA","France","2011","2011",28.1,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","FRA","France","2012","2012",27.8,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","FRA","France","2013","2013",28,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","FRA","France","2014","2014",28.4,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","FRA","France","2015","2015",27.9,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","FRA","France","2016","2016",28,,
"EVIEFE60","Females at age 60","EVIDUREV","Years","FRA","France","2017","2017",27.9,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","FRA","France","2000","2000",21.4,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","FRA","France","2001","2001",21.5,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","FRA","France","2002","2002",21.4,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","FRA","France","2003","2003",21.1,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","FRA","France","2004","2004",22.1,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","FRA","France","2005","2005",22,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","FRA","France","2006","2006",22.7,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","FRA","France","2007","2007",23,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","FRA","France","2008","2008",23,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","FRA","France","2009","2009",23.2,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","FRA","France","2010","2010",23.4,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","FRA","France","2011","2011",23.8,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","FRA","France","2012","2012",23.4,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","FRA","France","2013","2013",23.6,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","FRA","France","2014","2014",24,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","FRA","France","2015","2015",23.5,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","FRA","France","2016","2016",23.7,,
"EVIEFE65","Females at age 65","EVIDUREV","Years","FRA","France","2017","2017",23.6,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","FRA","France","2000","2000",9.9,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","FRA","France","2001","2001",9.8,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","FRA","France","2002","2002",9.6,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","FRA","France","2003","2003",9.3,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","FRA","France","2004","2004",10.2,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","FRA","France","2005","2005",10.1,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","FRA","France","2006","2006",10.8,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","FRA","France","2007","2007",11.1,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","FRA","France","2008","2008",11.1,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","FRA","France","2009","2009",11.2,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","FRA","France","2010","2010",11.5,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","FRA","France","2011","2011",11.8,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","FRA","France","2012","2012",11.3,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","FRA","France","2013","2013",11.6,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","FRA","France","2014","2014",12,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","FRA","France","2015","2015",11.4,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","FRA","France","2016","2016",11.6,,
"EVIEFE80","Females at age 80","EVIDUREV","Years","FRA","France","2017","2017",11.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","FRA","France","2000","2000",75.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","FRA","France","2001","2001",75.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","FRA","France","2002","2002",75.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","FRA","France","2003","2003",75.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","FRA","France","2004","2004",76.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","FRA","France","2005","2005",76.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","FRA","France","2006","2006",77.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","FRA","France","2007","2007",77.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","FRA","France","2008","2008",77.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","FRA","France","2009","2009",78,,
"EVIEHO00","Males at birth","EVIDUREV","Years","FRA","France","2010","2010",78.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","FRA","France","2011","2011",78.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","FRA","France","2012","2012",78.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","FRA","France","2013","2013",79,,
"EVIEHO00","Males at birth","EVIDUREV","Years","FRA","France","2014","2014",79.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","FRA","France","2015","2015",79.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","FRA","France","2016","2016",79.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","FRA","France","2017","2017",79.6,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","FRA","France","2000","2000",37.3,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","FRA","France","2001","2001",37.5,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","FRA","France","2002","2002",37.6,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","FRA","France","2003","2003",37.6,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","FRA","France","2004","2004",38.4,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","FRA","France","2005","2005",38.5,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","FRA","France","2006","2006",39,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","FRA","France","2007","2007",39.2,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","FRA","France","2008","2008",39.4,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","FRA","France","2009","2009",39.6,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","FRA","France","2010","2010",39.8,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","FRA","France","2011","2011",40.2,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","FRA","France","2012","2012",40.1,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","FRA","France","2013","2013",40.4,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","FRA","France","2014","2014",40.9,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","FRA","France","2015","2015",40.6,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","FRA","France","2016","2016",40.9,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","FRA","France","2017","2017",41,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FRA","France","2000","2000",20.5,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FRA","France","2001","2001",20.7,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FRA","France","2002","2002",20.8,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FRA","France","2003","2003",20.8,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FRA","France","2004","2004",21.5,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FRA","France","2005","2005",21.5,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FRA","France","2006","2006",22,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FRA","France","2007","2007",22.2,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FRA","France","2008","2008",22.3,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FRA","France","2009","2009",22.5,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FRA","France","2010","2010",22.7,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FRA","France","2011","2011",23,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FRA","France","2012","2012",22.9,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FRA","France","2013","2013",23.1,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FRA","France","2014","2014",23.5,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FRA","France","2015","2015",23.2,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FRA","France","2016","2016",23.3,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","FRA","France","2017","2017",23.4,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","FRA","France","2000","2000",16.8,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","FRA","France","2001","2001",17,,
